X_Value,Voltage_0,Voltage_1
4.964,1.322966,0.955094
4.965,1.348769,0.918398
4.966,1.373603,0.886853
4.967,1.398761,0.921295
4.968,1.423273,0.965716
4.969,1.443914,1.013034
4.97,1.470362,1.098979
4.971,1.489714,1.238359
4.972,1.515193,1.323016
4.973,1.537448,1.371622
4.974,1.56454,1.512933
4.975,1.58873,1.536753
4.976,1.615177,1.525809
4.977,1.638399,1.529349
4.978,1.661944,1.508426
4.979,1.685166,1.428919
4.98,1.707743,1.365828
4.981,1.731933,1.353918
4.982,1.758057,1.293724
4.983,1.780957,1.285677
4.984,1.804502,1.342652
4.985,1.827079,1.375485
4.986,1.848043,1.438898
4.987,1.874813,1.538362
4.988,1.900615,1.672913
4.989,1.925772,1.747593
4.99,1.952542,1.833216
4.991,1.975119,1.905964
4.992,1.997051,1.921737
4.993,2.018983,1.927853
4.994,2.043173,1.92914
4.995,2.06962,1.893732
4.996,2.090262,1.801349
4.997,2.116065,1.7624
4.998,2.135739,1.758537
4.999,2.161864,1.669695
5,2.189279,1.690939
5.001,2.213146,1.750812
5.002,2.238948,1.798774
5.003,2.261848,1.866049
5.004,2.284425,1.994484
5.005,2.309582,2.102962
5.006,2.33345,2.1638
5.007,2.356994,2.267772
5.008,2.382152,2.330863
5.009,2.405051,2.321528
5.01,2.430208,2.333438
5.011,2.456656,2.317665
5.012,2.480201,2.26906
5.013,2.504068,2.178929
5.014,2.529225,2.1535
5.015,2.553415,2.118091
5.016,2.575992,2.086868
5.017,2.600182,2.122598
5.018,2.623727,2.167985
5.019,2.644368,2.212084
5.02,2.668558,2.297064
5.021,2.692748,2.43741
5.022,2.717583,2.523356
5.023,2.74145,2.570674
5.024,2.764995,2.711664
5.025,2.788862,2.735806
5.026,2.813374,2.72293
5.027,2.836597,2.727437
5.028,2.856594,2.706835
5.029,2.877558,2.624109
5.03,2.905618,2.563914
5.031,2.924325,2.546854
5.032,3.0027,2.496638
5.033,2.966254,2.47829
5.034,2.935614,2.531403
5.035,2.899168,2.558442
5.036,2.876913,2.607692
5.037,2.854658,2.691706
5.038,2.828211,2.807266
5.039,2.803699,2.863276
5.04,2.780154,2.923149
5.041,2.757577,2.973686
5.042,2.735645,2.965317
5.043,2.714358,2.94214
5.044,2.692426,2.916067
5.045,2.669203,2.850722
5.046,2.642756,2.728402
5.047,2.618244,2.658873
5.048,2.595666,2.625074
5.049,2.571477,2.498248
5.05,2.546964,2.48505
5.051,2.52213,2.50887
5.052,2.49923,2.518205
5.053,2.474073,2.546854
5.054,2.448593,2.637628
5.055,2.428918,2.707801
5.056,2.403761,2.730012
5.057,2.381829,2.794391
5.058,2.356994,2.812095
5.059,2.330869,2.765742
5.06,2.306357,2.735806
5.061,2.28249,2.680118
5.062,2.256687,2.584837
5.063,2.23282,2.449964
5.064,2.209276,2.380435
5.065,2.183796,2.301571
5.066,2.158961,2.229467
5.067,2.134771,2.218844
5.068,2.112839,2.220454
5.069,2.088972,2.221419
5.07,2.06317,2.263265
5.071,2.037367,2.355327
5.072,2.01221,2.396529
5.073,1.990601,2.397817
5.074,1.966089,2.494063
5.075,1.941576,2.472818
5.076,1.923515,2.414555
5.077,1.898035,2.374319
5.078,1.872233,2.305755
5.079,1.845785,2.179251
5.08,1.825466,2.072705
5.081,1.798696,2.015729
5.082,1.775474,1.905642
5.083,1.750317,1.847379
5.084,1.728062,1.859289
5.085,1.706453,1.848023
5.086,1.680973,1.864762
5.087,1.659686,1.917874
5.088,1.631949,2.004785
5.089,1.606791,2.03279
5.09,1.582924,2.067554
5.091,1.556477,2.096203
5.092,1.53519,2.066267
5.093,1.511323,2.021202
5.094,1.489068,1.979356
5.095,1.461976,1.894054
5.096,1.440044,1.756606
5.097,1.416177,1.668729
5.098,1.390052,1.620123
5.099,1.364573,1.481387
5.1,1.34135,1.455958
5.101,1.317483,1.467868
5.102,1.296197,1.463683
5.103,1.274587,1.486538
5.104,1.249752,1.566689
5.105,1.225885,1.629458
5.106,1.203631,1.64008
5.107,1.177184,1.699309
5.108,1.151381,1.711219
5.109,1.126869,1.659394
5.11,1.101712,1.620767
5.111,1.076877,1.559929
5.112,1.053978,1.459821
5.113,1.031401,1.321729
5.114,1.007534,1.249947
5.115,0.980442,1.165611
5.116,0.958832,1.089966
5.117,0.933997,1.075803
5.118,0.913678,1.069687
5.119,0.887231,1.070009
5.12,0.860139,1.108314
5.121,0.837562,1.197478
5.122,0.812727,1.234818
5.123,0.789182,1.235784
5.124,0.764993,1.32881
5.125,0.744029,1.306278
5.126,0.719516,1.246728
5.127,0.695972,1.202307
5.128,0.67404,1.133744
5.129,0.64727,1.005631
5.13,0.6205,0.899085
5.131,0.597278,0.837925
5.132,0.574379,0.728482
5.133,0.551157,0.671507
5.134,0.525355,0.677945
5.135,0.504391,0.668288
5.136,0.479556,0.681486
5.137,0.453754,0.732345
5.138,0.427951,0.820221
5.139,0.403439,0.846616
5.14,0.379572,0.882024
5.141,0.355383,0.909385
5.142,0.335064,0.877518
5.143,0.307971,0.834706
5.144,0.287975,0.788676
5.145,0.265075,0.703052
5.146,0.235725,0.564317
5.147,0.211535,0.473866
5.148,0.184443,0.425904
5.149,0.162834,0.288134
5.15,0.139934,0.263027
5.151,0.11639,0.276546
5.152,0.094135,0.27043
5.153,0.071236,0.291353
5.154,0.046401,0.371826
5.155,0.018664,0.433307
5.156,-0.008701,0.444573
5.157,-0.031833,0.502514
5.158,-0.05368,0.514746
5.159,-0.076169,0.460024
5.16,-0.102192,0.424294
5.161,-0.123075,0.361525
5.162,-0.149099,0.263348
5.163,-0.178335,0.123648
5.164,-0.198896,0.0509
5.165,-0.222671,-0.032568
5.166,-0.244196,-0.109827
5.167,-0.272468,-0.123348
5.168,-0.295279,-0.130752
5.169,-0.31809,-0.131718
5.17,-0.342506,-0.094697
5.171,-0.364674,-0.002307
5.172,-0.38877,0.03223
5.173,-0.415436,0.035127
5.174,-0.440496,0.12751
5.175,-0.465234,0.103368
5.176,-0.488687,0.043175
5.177,-0.509891,0.000685
5.178,-0.538485,-0.067334
5.179,-0.558404,-0.195779
5.18,-0.583784,-0.302977
5.181,-0.607238,-0.363819
5.182,-0.631333,-0.469729
5.183,-0.657035,-0.529928
5.184,-0.680167,-0.524777
5.185,-0.707476,-0.533791
5.186,-0.729644,-0.520914
5.187,-0.754703,-0.471017
5.188,-0.777192,-0.38249
5.189,-0.798718,-0.353518
5.19,-0.820886,-0.317463
5.191,-0.846588,-0.290744
5.192,-0.86972,-0.322614
5.193,-0.897992,-0.367038
5.194,-0.918875,-0.41275
5.195,-0.947147,-0.497092
5.196,-0.971886,-0.637448
5.197,-0.994375,-0.72855
5.198,-1.018149,-0.775871
5.199,-1.039353,-0.913008
5.2,-1.0612,-0.939083
5.201,-1.085296,-0.924597
5.202,-1.111319,-0.929104
5.203,-1.135415,-0.909467
5.204,-1.162723,-0.829953
5.205,-1.185534,-0.767824
5.206,-1.208987,-0.757522
5.207,-1.231476,-0.697968
5.208,-1.251396,-0.685091
5.209,-1.27517,-0.734666
5.21,-1.300551,-0.77394
5.211,-1.325289,-0.837357
5.212,-1.35324,-0.936186
5.213,-1.376051,-1.076219
5.214,-1.400146,-1.14865
5.215,-1.422314,-1.231705
5.216,-1.447053,-1.307677
5.217,-1.470185,-1.323773
5.218,-1.489461,-1.32828
5.219,-1.513878,-1.327958
5.22,-1.537974,-1.291903
5.221,-1.562712,-1.201123
5.222,-1.586808,-1.16378
5.223,-1.614759,-1.161527
5.224,-1.637569,-1.068493
5.225,-1.664235,-1.092637
5.226,-1.687046,-1.153157
5.227,-1.708572,-1.197582
5.228,-1.734274,-1.263896
5.229,-1.758048,-1.392985
5.23,-1.780216,-1.500183
5.231,-1.801742,-1.561347
5.232,-1.829693,-1.66758
5.233,-1.853788,-1.729066
5.234,-1.877884,-1.722306
5.235,-1.903265,-1.733251
5.236,-1.926718,-1.718443
5.237,-1.951457,-1.668546
5.238,-1.971376,-1.581306
5.239,-1.99515,-1.552656
5.24,-2.017961,-1.517567
5.241,-2.043342,-1.491491
5.242,-2.070971,-1.520786
5.243,-2.09571,-1.56682
5.244,-2.119163,-1.611888
5.245,-2.142938,-1.697518
5.246,-2.170246,-1.836586
5.247,-2.193699,-1.925113
5.248,-2.214261,-1.973079
5.249,-2.23675,-2.112791
5.25,-2.261167,-2.140476
5.251,-2.285585,-2.124702
5.252,-2.306789,-2.131462
5.253,-2.331848,-2.111181
5.254,-2.356587,-2.03199
5.255,-2.38261,-1.969216
5.256,-2.405742,-1.958915
5.257,-2.427268,-1.898716
5.258,-2.450078,-1.882942
5.259,-2.472889,-1.937668
5.26,-2.498591,-1.975654
5.261,-2.519796,-2.037462
5.262,-2.545498,-2.135969
5.263,-2.56863,-2.276325
5.264,-2.593047,-2.345537
5.265,-2.618107,-2.430202
5.266,-2.640275,-2.506496
5.267,-2.668547,-2.524845
5.268,-2.690715,-2.528065
5.269,-2.718667,-2.52903
5.27,-2.740192,-2.491366
5.271,-2.760111,-2.401229
5.272,-2.787099,-2.365496
5.273,-2.81248,-2.362921
5.274,-2.839788,-2.269887
5.275,-2.865169,-2.294674
5.276,-2.892157,-2.355195
5.277,-2.913682,-2.399297
5.278,-2.943882,-2.465291
5.279,-2.967978,-2.59438
5.28,-2.994323,-2.706729
5.281,-3.005889,-2.761455
5.282,-3.005568,-2.871229
5.283,-3.004925,-2.923058
5.284,-3.008138,-2.913401
5.285,-2.993681,-2.916942
5.286,-2.967978,-2.889579
5.287,-2.936172,-2.825195
5.288,-2.911112,-2.718962
5.289,-2.883161,-2.671318
5.29,-2.855852,-2.615626
5.291,-2.834327,-2.562832
5.292,-2.804769,-2.569914
5.293,-2.78485,-2.587297
5.294,-2.75979,-2.604037
5.295,-2.736016,-2.659729
5.296,-2.708386,-2.766606
5.297,-2.686217,-2.82262
5.298,-2.662764,-2.83775
5.299,-2.634813,-2.944949
5.3,-2.613287,-2.936257
5.301,-2.587906,-2.887325
5.302,-2.561562,-2.85449
5.303,-2.537145,-2.793647
5.304,-2.51337,-2.676147
5.305,-2.484776,-2.573133
5.306,-2.468713,-2.525811
5.307,-2.446223,-2.423441
5.308,-2.423091,-2.369359
5.309,-2.399959,-2.381914
5.31,-2.375863,-2.379339
5.311,-2.351768,-2.398976
5.312,-2.326387,-2.454667
5.313,-2.306146,-2.551565
5.314,-2.280123,-2.580537
5.315,-2.254421,-2.622065
5.316,-2.232253,-2.657154
5.317,-2.210084,-2.630434
5.318,-2.187595,-2.587941
5.319,-2.162535,-2.545126
5.32,-2.141331,-2.462071
5.321,-2.112737,-2.3259
5.322,-2.085429,-2.244777
5.323,-2.061654,-2.194558
5.324,-2.041414,-2.058065
5.325,-2.017318,-2.035853
5.326,-1.994829,-2.050017
5.327,-1.966557,-2.048086
5.328,-1.942782,-2.067401
5.329,-1.922863,-2.149489
5.33,-1.895233,-2.213551
5.331,-1.871137,-2.22675
5.332,-1.847042,-2.289202
5.333,-1.82391,-2.300791
5.334,-1.798208,-2.246387
5.335,-1.774433,-2.210654
5.336,-1.752908,-2.149811
5.337,-1.731061,-2.053236
5.338,-1.70568,-1.915778
5.339,-1.678372,-1.843024
5.34,-1.654918,-1.759648
5.341,-1.632429,-1.684963
5.342,-1.605442,-1.669833
5.343,-1.581346,-1.66758
5.344,-1.559178,-1.665004
5.345,-1.536367,-1.701703
5.346,-1.513557,-1.792162
5.347,-1.48914,-1.831113
5.348,-1.46665,-1.832401
5.349,-1.442233,-1.926079
5.35,-1.419423,-1.90612
5.351,-1.393721,-1.846244
5.352,-1.367697,-1.801175
5.353,-1.343923,-1.732607
5.354,-1.319506,-1.606416
5.355,-1.297017,-1.49632
5.356,-1.274849,-1.438375
5.357,-1.250432,-1.332143
5.358,-1.228906,-1.271944
5.359,-1.205453,-1.275164
5.36,-1.179108,-1.265184
5.361,-1.155977,-1.28128
5.362,-1.13156,-1.329889
5.363,-1.106179,-1.420992
5.364,-1.083047,-1.445457
5.365,-1.059273,-1.4828
5.366,-1.03357,-1.514347
5.367,-1.012688,-1.482478
5.368,-0.988592,-1.434834
5.369,-0.961926,-1.390732
5.37,-0.939758,-1.304136
5.371,-0.913735,-1.165068
5.372,-0.888033,-1.08137
5.373,-0.86233,-1.030185
5.374,-0.83952,-0.890474
5.375,-0.816709,-0.865042
5.376,-0.795184,-0.878563
5.377,-0.767554,-0.871159
5.378,-0.749563,-0.889508
5.379,-0.723539,-0.970953
5.38,-0.698801,-1.031795
5.381,-0.67085,-1.044028
5.382,-0.647076,-1.10326
5.383,-0.626514,-1.117425
5.384,-0.598242,-1.062699
5.385,-0.57511,-1.021815
5.386,-0.550051,-0.960651
5.387,-0.533023,-0.863433
5.388,-0.503466,-0.72694
5.389,-0.482261,-0.64968
5.39,-0.455595,-0.571133
5.391,-0.433106,-0.494517
5.392,-0.405476,-0.47649
5.393,-0.38106,-0.47488
5.394,-0.359213,-0.471339
5.395,-0.336723,-0.507072
5.396,-0.313913,-0.597852
5.397,-0.290139,-0.637126
5.398,-0.264758,-0.636804
5.399,-0.240983,-0.729194
5.4,-0.214317,-0.71181
5.401,-0.194398,-0.648715
5.402,-0.163556,-0.602681
5.403,-0.141067,-0.537976
5.404,-0.118577,-0.408887
5.405,-0.099301,-0.299436
5.406,-0.074241,-0.243744
5.407,-0.049503,-0.133005
5.408,-0.023159,-0.071197
5.409,0.00157,-0.075704
5.41,0.026082,-0.067656
5.411,0.050272,-0.080855
5.412,0.075106,-0.130108
5.413,0.095748,-0.224107
5.414,0.12026,-0.248895
5.415,0.143482,-0.283662
5.416,0.168639,-0.314888
5.417,0.189926,-0.281087
5.418,0.216696,-0.235375
5.419,0.241853,-0.187409
5.42,0.267333,-0.102101
5.421,0.290232,0.035449
5.422,0.313454,0.121072
5.423,0.337966,0.169356
5.424,0.359898,0.31292
5.425,0.381185,0.334165
5.426,0.408277,0.321611
5.427,0.434402,0.327405
5.428,0.456656,0.311632
5.429,0.483749,0.231159
5.43,0.506326,0.170322
5.431,0.52987,0.160021
5.432,0.554705,0.097896
5.433,0.577604,0.084699
5.434,0.602439,0.137811
5.435,0.625983,0.177725
5.436,0.649528,0.240172
5.437,0.67404,0.33674
5.438,0.701777,0.475153
5.439,0.725967,0.553051
5.44,0.750802,0.631914
5.441,0.771443,0.709812
5.442,0.796923,0.726872
5.443,0.820145,0.729126
5.444,0.842077,0.731379
5.445,0.866267,0.694039
5.446,0.892069,0.605841
5.447,0.914646,0.565283
5.448,0.939803,0.566892
5.449,0.963348,0.470647
5.45,0.98786,0.490926
5.451,1.012694,0.553695
5.452,1.034304,0.594897
5.453,1.060106,0.664747
5.454,1.081715,0.791895
5.455,1.107195,0.903913
5.456,1.129127,0.960888
5.457,1.157187,1.070653
5.458,1.181376,1.132778
5.459,1.208791,1.12634
5.46,1.229433,1.135675
5.461,1.2533,1.122478
5.462,1.277812,1.072906
5.463,1.299422,0.977626
5.464,1.323611,0.953162
5.465,1.346511,0.917754
5.466,1.377151,0.887818
5.467,1.396503,0.920007
5.468,1.421338,0.96475
5.469,1.446817,1.01239
5.47,1.472942,1.099301
5.471,1.496164,1.238359
5.472,1.516161,1.322694
5.473,1.539705,1.370978
5.474,1.565508,1.512933
5.475,1.586472,1.537719
5.476,1.613242,1.524521
5.477,1.639044,1.529671
5.478,1.661621,1.511323
5.479,1.685811,1.431494
5.48,1.712258,1.371622
5.481,1.7329,1.360356
5.482,1.755155,1.297265
5.483,1.780634,1.285033
5.484,1.802889,1.337502
5.485,1.827401,1.376129
5.486,1.853526,1.438898
5.487,1.87578,1.535465
5.488,1.89868,1.673557
5.489,1.925772,1.749202
5.49,1.951897,1.829675
5.491,1.971249,1.904998
5.492,1.998341,1.924956
5.493,2.018338,1.926887
5.494,2.044786,1.930428
5.495,2.066073,1.892766
5.496,2.08994,1.803602
5.497,2.116387,1.763043
5.498,2.135094,1.762078
5.499,2.163476,1.666798
5.5,2.190246,1.690618
5.501,2.214436,1.752099
5.502,2.233143,1.794267
5.503,2.260235,1.863474
5.504,2.2812,1.9903
5.505,2.31055,2.102641
5.506,2.335385,2.158328
5.507,2.362155,2.269703
5.508,2.386667,2.330219
5.509,2.408276,2.326357
5.51,2.432144,2.334404
5.511,2.454398,2.320563
5.512,2.479878,2.271957
5.513,2.504713,2.178286
5.514,2.527935,2.155753
5.515,2.55019,2.119379
5.516,2.580508,2.089443
5.517,2.603085,2.12131
5.518,2.625339,2.167663
5.519,2.648561,2.21305
5.52,2.669848,2.29803
5.521,2.695006,2.435479
5.522,2.715648,2.520137
5.523,2.739837,2.570996
5.524,2.763382,2.711342
5.525,2.788217,2.735162
5.526,2.811762,2.721964
5.527,2.838209,2.728724
5.528,2.858529,2.709089
5.529,2.879171,2.629903
5.53,2.906908,2.569065
5.531,2.92755,2.555223
5.532,3.0027,2.499857
5.533,2.965932,2.480222
5.534,2.936581,2.52754
5.535,2.898523,2.559408
5.536,2.879171,2.605761
5.537,2.854981,2.6872
5.538,2.833049,2.80952
5.539,2.810149,2.866817
5.54,2.785314,2.921861
5.541,2.758222,2.975296
5.542,2.735,2.970789
5.543,2.713713,2.942784
5.544,2.688878,2.917998
5.545,2.665333,2.852332
5.546,2.641143,2.730012
5.547,2.619534,2.65662
5.548,2.595021,2.624752
5.549,2.574057,2.49857
5.55,2.549222,2.483763
5.551,2.525032,2.51048
5.552,2.504068,2.516596
5.553,2.476008,2.547176
5.554,2.449238,2.633765
5.555,2.426983,2.706835
5.556,2.404084,2.723574
5.557,2.379249,2.795356
5.558,2.359252,2.813382
5.559,2.330224,2.769605
5.56,2.306035,2.736128
5.561,2.280555,2.679152
5.562,2.260235,2.589666
5.563,2.233143,2.449964
5.564,2.208631,2.385585
5.565,2.182828,2.306399
5.566,2.161541,2.232364
5.567,2.137997,2.214338
5.568,2.111549,2.219488
5.569,2.087682,2.222707
5.57,2.06704,2.260368
5.571,2.04156,2.354683
5.572,2.015113,2.395242
5.573,1.991246,2.397495
5.574,1.968024,2.493741
5.575,1.943834,2.472496
5.576,1.919967,2.413268
5.577,1.890939,2.374963
5.578,1.86933,2.308331
5.579,1.848688,2.18247
5.58,1.822886,2.074636
5.581,1.799019,2.015408
5.582,1.775151,1.909183
5.583,1.748059,1.848989
5.584,1.728385,1.853173
5.585,1.701615,1.847379
5.586,1.680328,1.862508
5.587,1.655816,1.911436
5.588,1.634206,2.004141
5.589,1.610017,2.034399
5.59,1.58615,2.064657
5.591,1.56067,2.096525
5.592,1.534222,2.071739
5.593,1.511645,2.022489
5.594,1.487456,1.97839
5.595,1.463911,1.894376
5.596,1.438432,1.757893
5.597,1.415209,1.669695
5.598,1.393923,1.625917
5.599,1.366185,1.485572
5.6,1.341028,1.455636
5.601,1.315871,1.470443
5.602,1.292971,1.462074
5.603,1.269427,1.485894
5.604,1.250075,1.561539
5.605,1.228466,1.625595
5.606,1.203631,1.63493
5.607,1.178151,1.696734
5.608,1.152994,1.711862
5.609,1.126547,1.659394
5.61,1.098487,1.619801
5.611,1.076877,1.557998
5.612,1.052365,1.46304
5.613,1.029466,1.320441
5.614,1.004954,1.250591
5.615,0.981732,1.16883
5.616,0.958832,1.088035
5.617,0.935288,1.067434
5.618,0.910775,1.069043
5.619,0.887876,1.070009
5.62,0.862719,1.10413
5.621,0.838207,1.192972
5.622,0.811759,1.230633
5.623,0.790795,1.233208
5.624,0.768541,1.325591
5.625,0.746609,1.304668
5.626,0.717581,1.244475
5.627,0.690812,1.201341
5.628,0.67404,1.135353
5.629,0.648883,1.010137
5.63,0.620823,0.897797
5.631,0.596633,0.839213
5.632,0.573411,0.731379
5.633,0.554382,0.672473
5.634,0.526322,0.676657
5.635,0.5031,0.668288
5.636,0.480846,0.683417
5.637,0.451173,0.729448
5.638,0.425694,0.821187
5.639,0.402472,0.848547
5.64,0.38054,0.877518
5.641,0.355705,0.908741
5.642,0.335386,0.883312
5.643,0.309906,0.834706
5.644,0.283782,0.790285
5.645,0.26185,0.70434
5.646,0.23637,0.567536
5.647,0.212181,0.479016
5.648,0.188314,0.433951
5.649,0.164446,0.290065
5.65,0.139934,0.262705
5.651,0.115422,0.27558
5.652,0.091233,0.268177
5.653,0.071236,0.291031
5.654,0.043821,0.366998
5.655,0.020277,0.431376
5.656,-0.00581,0.436848
5.657,-0.028941,0.50187
5.658,-0.054965,0.514746
5.659,-0.075848,0.464209
5.66,-0.101228,0.423007
5.661,-0.123396,0.362491
5.662,-0.147171,0.265924
5.663,-0.171909,0.123648
5.664,-0.19729,0.052831
5.665,-0.222992,-0.030314
5.666,-0.244196,-0.109183
5.667,-0.271505,-0.12882
5.668,-0.2956,-0.128177
5.669,-0.317768,-0.129786
5.67,-0.342506,-0.093732
5.671,-0.365638,-0.004883
5.672,-0.387806,0.034162
5.673,-0.413508,0.034162
5.674,-0.437283,0.12751
5.675,-0.462664,0.104334
5.676,-0.490293,0.043497
5.677,-0.51471,0.001651
5.678,-0.538806,-0.065403
5.679,-0.561295,-0.189984
5.68,-0.583142,-0.302011
5.681,-0.60788,-0.359312
5.682,-0.636152,-0.470695
5.683,-0.65318,-0.529606
5.684,-0.677918,-0.525421
5.685,-0.704263,-0.532181
5.686,-0.727073,-0.52027
5.687,-0.757273,-0.472627
5.688,-0.777514,-0.379915
5.689,-0.800324,-0.353196
5.69,-0.82185,-0.322614
5.691,-0.844339,-0.292354
5.692,-0.867792,-0.316819
5.693,-0.894779,-0.364785
5.694,-0.917911,-0.410175
5.695,-0.944577,-0.495161
5.696,-0.969958,-0.631331
5.697,-0.994054,-0.719858
5.698,-1.016543,-0.767824
5.699,-1.039675,-0.909467
5.7,-1.062164,-0.935864
5.701,-1.084975,-0.924275
5.702,-1.110677,-0.932323
5.703,-1.132202,-0.909145
5.704,-1.160153,-0.832529
5.705,-1.185213,-0.768146
5.706,-1.207381,-0.763317
5.707,-1.23244,-0.697002
5.708,-1.255251,-0.684769
5.709,-1.278704,-0.733057
5.71,-1.303121,-0.774584
5.711,-1.32561,-0.835426
5.712,-1.352276,-0.929747
5.713,-1.373159,-1.075575
5.714,-1.397255,-1.1435
5.715,-1.420708,-1.226232
5.716,-1.445446,-1.305424
5.717,-1.471148,-1.32667
5.718,-1.492995,-1.325704
5.719,-1.520625,-1.330533
5.72,-1.540544,-1.292869
5.721,-1.564318,-1.202732
5.722,-1.586808,-1.166034
5.723,-1.608012,-1.163137
5.724,-1.633714,-1.070103
5.725,-1.656846,-1.092959
5.726,-1.681906,-1.153157
5.727,-1.708572,-1.194363
5.728,-1.732667,-1.262931
5.729,-1.757084,-1.38719
5.73,-1.78118,-1.498895
5.731,-1.805597,-1.558128
5.732,-1.830014,-1.66758
5.733,-1.851218,-1.727134
5.734,-1.876599,-1.721984
5.735,-1.900052,-1.731319
5.736,-1.923184,-1.716833
5.737,-1.947601,-1.671443
5.738,-1.97491,-1.577765
5.739,-1.996435,-1.550402
5.74,-2.021495,-1.520464
5.741,-2.040129,-1.488594
5.742,-2.067437,-1.514026
5.743,-2.092176,-1.563923
5.744,-2.119806,-1.610279
5.745,-2.142938,-1.694621
5.746,-2.166069,-1.832401
5.747,-2.191129,-1.920606
5.748,-2.216189,-1.967928
5.749,-2.238035,-2.111825
5.75,-2.261167,-2.140154
5.751,-2.283978,-2.125024
5.752,-2.30711,-2.133716
5.753,-2.329278,-2.109572
5.754,-2.353695,-2.034243
5.755,-2.382289,-1.970504
5.756,-2.402851,-1.963743
5.757,-2.42534,-1.898394
5.758,-2.453291,-1.885517
5.759,-2.473532,-1.934127
5.76,-2.497628,-1.976298
5.761,-2.522687,-2.03714
5.762,-2.544855,-2.131462
5.763,-2.567987,-2.275037
5.764,-2.590798,-2.345537
5.765,-2.618107,-2.427304
5.766,-2.6467,-2.509393
5.767,-2.665334,-2.527421
5.768,-2.693928,-2.525811
5.769,-2.71706,-2.529352
5.77,-2.73955,-2.494585
5.771,-2.761396,-2.404126
5.772,-2.785171,-2.364852
5.773,-2.813443,-2.363243
5.774,-2.842359,-2.272462
5.775,-2.866133,-2.293065
5.776,-2.891193,-2.353907
5.777,-2.916895,-2.395113
5.778,-2.942597,-2.463359
5.779,-2.966372,-2.590195
5.78,-2.992074,-2.701256
5.781,-3.00621,-2.762099
5.782,-3.008781,-2.869298
5.783,-3.00621,-2.927243
5.784,-3.00621,-2.91501
5.785,-2.991432,-2.915976
5.786,-2.963802,-2.889901
5.787,-2.931674,-2.827448
5.788,-2.910791,-2.716709
5.789,-2.88798,-2.670996
5.79,-2.861956,-2.620777
5.791,-2.835933,-2.564763
